Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-05-25 00:00:00-04:00,3.656687610859197,4.178423236001067,3.6476137371236654,4.173886299133301,395343000,0.0,0.0
2006-05-26 00:00:00-04:00,4.201107256460863,4.241031087234828,4.002393672717078,4.076797962188721,103044000,0.0,0.0
2006-05-30 00:00:00-04:00,4.080426494745179,4.081333795290258,3.8880645012113515,3.9924118518829346,49898000,0.0,0.0
2006-05-31 00:00:00-04:00,4.024170270516005,4.115814132324889,4.024170270516005,4.077704906463623,30002000,0.0,0.0
2006-06-01 00:00:00-04:00,4.076797382534056,4.364432460164853,4.07407504788385,4.3108978271484375,62344000,0.0,0.0
2006-06-02 00:00:00-04:00,4.400726651266331,4.418873960713505,4.2455670040599065,4.26371431350708,37253000,0.0,0.0
2006-06-05 00:00:00-04:00,4.269156568337066,4.468777312280063,4.26461963491432,4.45970344543457,37188000,0.0,0.0
2006-06-06 00:00:00-04:00,4.53501756501317,4.593996435095634,4.337211741402924,4.382579803466797,49045000,0.0,0.0
2006-06-07 00:00:00-04:00,4.385304264719296,4.391655805141635,4.241940305663284,4.319066524505615,25013000,0.0,0.0
2006-06-08 00:00:00-04:00,4.319063724249903,4.329951763153076,4.128516769787939,4.329951763153076,34439000,0.0,0.0
2006-06-09 00:00:00-04:00,4.4279483587235875,4.4279483587235875,4.326323327192208,4.335396766662598,13372000,0.0,0.0
2006-06-12 00:00:00-04:00,4.355358101039896,4.3780419107820086,4.201105771864285,4.260084629058838,14546000,0.0,0.0
2006-06-13 00:00:00-04:00,4.192031551439002,4.296378884727665,4.110368891328201,4.12851619720459,16716000,0.0,0.0
2006-06-14 00:00:00-04:00,4.074075186910438,4.123980618984291,4.032336326399856,4.0940375328063965,15971000,0.0,0.0
2006-06-15 00:00:00-04:00,4.119443245785765,4.1847736480302,4.0949443990273515,4.169348239898682,16500000,0.0,0.0
2006-06-16 00:00:00-04:00,4.128517694555341,4.173885759367673,4.083149197076952,4.084963798522949,12280000,0.0,0.0
2006-06-19 00:00:00-04:00,4.123980223272707,4.123980223272707,4.001485555571854,4.0232625007629395,11509000,0.0,0.0
2006-06-20 00:00:00-04:00,4.059556611986068,4.08314815542985,3.944321228907718,3.9942262172698975,23792000,0.0,0.0
2006-06-21 00:00:00-04:00,3.994226092856675,4.162996093672411,3.9924114919301203,4.1103692054748535,18063000,0.0,0.0
2006-06-22 00:00:00-04:00,4.210179488886675,4.26008491203251,4.162996399996922,4.228326797485352,13038000,0.0,0.0
2006-06-23 00:00:00-04:00,4.2637138309379266,4.3490065650855545,4.252825359968788,4.260084629058838,11612000,0.0,0.0
2006-06-26 00:00:00-04:00,4.260085881042151,4.309990882873535,4.212902781420015,4.309990882873535,8565000,0.0,0.0
2006-06-27 00:00:00-04:00,4.309990368514193,4.358080763133581,4.287306122146705,4.292750358581543,9826000,0.0,0.0
2006-06-28 00:00:00-04:00,4.251013257989882,4.300918274491535,4.219255559549394,4.2609944343566895,8756000,0.0,0.0
