Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.04505201801657677,0.04627860626260591,0.04505201801657677,0.04505201801657677,806400,0.0,0.0
1962-01-03 00:00:00-05:00,0.04438298467588042,0.04438298467588042,0.043379243798924716,0.044048286974430084,1574400,0.0,0.0
1962-01-04 00:00:00-05:00,0.04415997328939805,0.04471750847762175,0.04415997328939805,0.04438298940658569,844800,0.0,0.0
1962-01-05 00:00:00-05:00,0.044382984332467075,0.04494051945695015,0.043267735417432236,0.04337924346327782,1420800,0.0,0.0
1962-01-08 00:00:00-05:00,0.04304472250993727,0.04304472250993727,0.042096819821840034,0.04293321445584297,2035200,0.0,0.0
1962-01-09 00:00:00-05:00,0.04293321944221929,0.04393678694087966,0.0425986952410839,0.0437137708067894,960000,0.0,0.0
1962-01-10 00:00:00-05:00,0.04371374324002285,0.044550139996091115,0.043267716357861655,0.04393675923347473,1612800,0.0,0.0
1962-01-11 00:00:00-05:00,0.04393678361086669,0.04438298940658569,0.04371376749367905,0.04438298940658569,614400,0.0,0.0
1962-01-12 00:00:00-05:00,0.04438298467588042,0.04438298467588042,0.043602259892341455,0.044048286974430084,883200,0.0,0.0
1962-01-15 00:00:00-05:00,0.04393678074147507,0.04393678074147507,0.043490753640974,0.04360226169228554,614400,0.0,0.0
1962-01-16 00:00:00-05:00,0.043490730948370526,0.043490730948370526,0.04276584476478318,0.04282168298959732,1113600,0.0,0.0
1962-01-17 00:00:00-05:00,0.0428217368932506,0.0428217368932506,0.041483644396066666,0.041483644396066666,1574400,0.0,0.0
1962-01-18 00:00:00-05:00,0.04148361449317437,0.0417066280470325,0.04047987355854616,0.040647219866514206,2649600,0.0,0.0
1962-01-19 00:00:00-05:00,0.041037399793357875,0.04192963242530823,0.041037399793357875,0.04192963242530823,1459200,0.0,0.0
1962-01-22 00:00:00-05:00,0.041929661547728876,0.042375693945226243,0.04148363170260514,0.0422641858458519,1075200,0.0,0.0
1962-01-23 00:00:00-05:00,0.042152666510644636,0.042152666510644636,0.041371941566467285,0.041371941566467285,768000,0.0,0.0
1962-01-24 00:00:00-05:00,0.04137193734150948,0.0414836164087444,0.04014535125297368,0.04092590510845184,2611200,0.0,0.0
1962-01-25 00:00:00-05:00,0.0409258530857312,0.04159506904124451,0.04059132933616638,0.04059132933616638,1574400,0.0,0.0
1962-01-26 00:00:00-05:00,0.04059138971050373,0.04059138971050373,0.039922343768625974,0.04014535993337631,1574400,0.0,0.0
1962-01-29 00:00:00-05:00,0.04014535993337631,0.04025686801575148,0.04003385185100114,0.04014535993337631,307200,0.0,0.0
1962-01-30 00:00:00-05:00,0.0401453438261644,0.04047986793907133,0.03997799754142761,0.03997799754142761,1574400,0.0,0.0
1962-01-31 00:00:00-05:00,0.040145345793175025,0.04159511625766754,0.040145345793175025,0.04159511625766754,1766400,0.0,0.0
1962-02-01 00:00:00-05:00,0.04192963242530823,0.042598678004491936,0.04192963242530823,0.04192963242530823,1420800,0.0,0.0
1962-02-02 00:00:00-05:00,0.041929633063540375,0.04237566515803337,0.0412604164652554,0.04237566515803337,1152000,0.0,0.0
1962-02-05 00:00:00-05:00,0.04237566515803337,0.04237566515803337,0.04204114108716362,0.04237566515803337,384000,0.0,0.0
1962-02-06 00:00:00-05:00,0.042375663405867216,0.042375663405867216,0.04181812331080437,0.04181812331080437,691200,0.0,0.0
1962-02-07 00:00:00-05:00,0.0418181217846357,0.04204113781452179,0.0418181217846357,0.04204113781452179,192000,0.0,0.0
1962-02-08 00:00:00-05:00,0.04204114262660954,0.042375666709728754,0.04159511051578392,0.04215265065431595,768000,0.0,0.0
1962-02-09 00:00:00-05:00,0.04215264911078687,0.04237566515803337,0.041929633063540375,0.04237566515803337,729600,0.0,0.0
1962-02-12 00:00:00-05:00,0.04237566185935091,0.04248716732192225,0.04204113781452179,0.04204113781452179,307200,0.0,0.0
1962-02-13 00:00:00-05:00,0.04204113781452179,0.04226415384440787,0.04204113781452179,0.04204113781452179,652800,0.0,0.0
1962-02-14 00:00:00-05:00,0.042041104235453125,0.042041104235453125,0.041260380297899246,0.041260380297899246,652800,0.0,0.0
1962-02-15 00:00:00-05:00,0.04126043409075985,0.04159512676114806,0.041037417948246,0.041037417948246,652800,0.0,0.0
1962-02-16 00:00:00-05:00,0.041037417948246,0.0418181429036619,0.041037417948246,0.041037417948246,1190400,0.0,0.0
1962-02-19 00:00:00-05:00,0.04137192538691063,0.041706617921590805,0.04137192538691063,0.041706617921590805,345600,0.0,0.0
1962-02-20 00:00:00-05:00,0.04170665811068104,0.04181816624417544,0.04137196525348639,0.041483644396066666,460800,0.0,0.0
1962-02-21 00:00:00-05:00,0.041483567158425605,0.04181808838369425,0.041260380297899246,0.041260380297899246,691200,0.0,0.0
1962-02-23 00:00:00-05:00,0.041260413151457065,0.04181812168132686,0.04081438109278679,0.04081438109278679,1036800,0.0,0.0
1962-02-26 00:00:00-05:00,0.0408144245860144,0.04181816624417544,0.04059140831902561,0.041483644396066666,768000,0.0,0.0
1962-02-27 00:00:00-05:00,0.04148360442187541,0.04181812594763448,0.04148360442187541,0.041706617921590805,460800,0.0,0.0
1962-02-28 00:00:00-05:00,0.041595121914636116,0.041595121914636116,0.04081439705018743,0.04092590510845184,652800,0.0,0.0
1962-03-01 00:00:00-05:00,0.04092588800159193,0.04092588800159193,0.04014533447238206,0.04070287197828293,19545600,0.0,0.0
1962-03-02 00:00:00-05:00,0.0408143806704668,0.04114890471100807,0.0408143806704668,0.04114890471100807,806400,0.0,0.0
1962-03-05 00:00:00-05:00,0.04114886891877441,0.04114886891877441,0.04059132933616638,0.04059132933616638,652800,0.0,0.0
1962-03-06 00:00:00-05:00,0.0410374408530032,0.041483644396066666,0.0410374408530032,0.041483644396066666,883200,0.0,0.0
1962-03-07 00:00:00-05:00,0.0414836164087444,0.0414836164087444,0.04092590510845184,0.04092590510845184,691200,0.0,0.0
1962-03-08 00:00:00-05:00,0.04092590987698908,0.04137194216201677,0.04081440180573216,0.041037417948246,883200,0.0,0.0
1962-03-09 00:00:00-05:00,0.041037361002252803,0.04120470710522705,0.04025680813897102,0.04059132933616638,1113600,0.0,0.0
1962-03-12 00:00:00-05:00,0.0410374408530032,0.041483644396066666,0.0410374408530032,0.041483644396066666,998400,0.0,0.0
1962-03-13 00:00:00-05:00,0.041809084285689434,0.042145781219005585,0.041809084285689434,0.042145781219005585,1344000,0.001563,0.0
1962-03-14 00:00:00-05:00,0.04214580234110345,0.042314235667542555,0.04197753856548482,0.04220200330018997,1689600,0.0,0.0
