Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-16 00:00:00-04:00,38.91240494974544,40.91993170085015,37.14365927021155,39.354591369628906,27619300,0.0,0.0
2020-06-17 00:00:00-04:00,40.59271141676209,45.943165990563486,39.796774575800335,42.98936080932617,9318700,0.0,0.0
2020-06-18 00:00:00-04:00,49.86977641660303,49.96705795416817,43.76760676141293,45.01457214355469,11027900,0.0,0.0
2020-06-19 00:00:00-04:00,46.818690115454956,46.83637797451229,41.176394647118286,43.33426284790039,5586500,0.0,0.0
2020-06-22 00:00:00-04:00,44.06829462452338,45.536353217024384,43.55535682330998,45.35947799682617,2315100,0.0,0.0
2020-06-23 00:00:00-04:00,46.87174366552495,48.14523888269121,44.988029249072284,45.058780670166016,2297800,0.0,0.0
2020-06-24 00:00:00-04:00,45.41254808978972,45.53636313241876,42.17220778925378,44.43973922729492,4700300,0.0,0.0
2020-06-25 00:00:00-04:00,43.50229687227915,46.42957205846655,43.18392549771443,46.08466720581055,1993100,0.0,0.0
2020-06-26 00:00:00-04:00,45.98737495981644,46.19962586709794,43.06894606978161,43.85603713989258,1452100,0.0,0.0
2020-06-29 00:00:00-04:00,44.11250793659272,44.26284966506554,42.458728681708536,43.09547805786133,1607500,0.0,0.0
2020-06-30 00:00:00-04:00,42.62677302985108,43.65264542461497,42.60908516760854,42.936302185058594,1227400,0.0,0.0
2020-07-01 00:00:00-04:00,42.92745303524399,43.05126467741011,40.81380275468589,41.0968017578125,2094400,0.0,0.0
2020-07-02 00:00:00-04:00,41.51245391150361,42.051921805923186,40.32739434177323,40.44236373901367,1231400,0.0,0.0
2020-07-06 00:00:00-04:00,41.264831450847645,41.52130035223988,40.30971065663464,40.77842712402344,1424800,0.0,0.0
2020-07-07 00:00:00-04:00,40.30086982000553,41.90158586581489,40.256651852979616,41.6097412109375,1176900,0.0,0.0
2020-07-08 00:00:00-04:00,41.56552203241857,43.228143858327385,41.56552203241857,42.46758270263672,1045300,0.0,0.0
2020-07-09 00:00:00-04:00,42.4675779143381,42.89207641005755,42.09613962207474,42.76826477050781,828400,0.0,0.0
2020-07-10 00:00:00-04:00,42.97166247337642,42.99819257040277,41.98116615890108,42.131507873535156,692600,0.0,0.0
2020-07-13 00:00:00-04:00,41.742399596287456,42.09614671552171,38.700154803907466,38.96546936035156,2099800,0.0,0.0
2020-07-14 00:00:00-04:00,38.91240212238113,39.78793265452505,36.728000287318125,38.4879035949707,2659000,0.0,0.0
2020-07-15 00:00:00-04:00,38.75321193409036,39.37227350664034,36.79874905204633,38.02802658081055,1316300,0.0,0.0
2020-07-16 00:00:00-04:00,38.32871431170624,38.801853588034575,37.099436754906336,37.32052993774414,1096800,0.0,0.0
2020-07-17 00:00:00-04:00,37.85115154257973,39.28383439684697,36.44499879021668,39.08042907714844,1763800,0.0,0.0
2020-07-20 00:00:00-04:00,39.28382880917644,40.93760798066627,38.93892403902399,40.56616973876953,1160300,0.0,0.0
2020-07-21 00:00:00-04:00,41.220611620273765,41.23829947890729,37.67427524418468,38.08993148803711,1547500,0.0,0.0
2020-07-22 00:00:00-04:00,38.2756489432679,38.70014742963005,37.14365297963552,38.08993148803711,594500,0.0,0.0
2020-07-23 00:00:00-04:00,37.683124687052484,39.137918314657064,37.67427907003041,37.930747985839844,1042700,0.0,0.0
2020-07-24 00:00:00-04:00,37.4266490360062,37.49740046499281,35.28646891336856,37.064056396484375,1749900,0.0,0.0
2020-07-27 00:00:00-04:00,36.63957067867787,38.27565924610995,35.94976087436174,38.222599029541016,515700,0.0,0.0
2020-07-28 00:00:00-04:00,37.435491702850264,37.85026062100892,36.993305427353974,37.08174133300781,307800,0.0,0.0
2020-07-29 00:00:00-04:00,37.24092991081213,38.15183258932189,37.23208429578201,38.07223892211914,646800,0.0,0.0
2020-07-30 00:00:00-04:00,37.37359133634566,38.089934486123596,37.05963941152105,37.833465576171875,753400,0.0,0.0
2020-07-31 00:00:00-04:00,37.90420934629718,38.46136501671645,37.27630562370528,38.07223892211914,866000,0.0,0.0
2020-08-03 00:00:00-04:00,37.97496778416576,39.31037263538311,37.59468720059642,39.01852798461914,606400,0.0,0.0
2020-08-04 00:00:00-04:00,38.885870056540426,40.088617510321384,37.51508962477833,38.20490264892578,1649500,0.0,0.0
2020-08-05 00:00:00-04:00,38.30217639798936,38.850486434992966,36.88717829223311,37.08174133300781,776100,0.0,0.0
2020-08-06 00:00:00-04:00,38.02803011646905,38.912402909875304,37.82462477881934,38.82396697998047,837700,0.0,0.0
2020-08-07 00:00:00-04:00,38.82396838020863,40.01787034492065,38.14300089989226,38.70015335083008,1523000,0.0,0.0
2020-08-10 00:00:00-04:00,38.78859243876488,40.62808615073911,38.753216716284804,40.46889877319336,843500,0.0,0.0
2020-08-11 00:00:00-04:00,40.66345870960478,41.25599020739605,39.48724470437568,40.47774124145508,1072000,0.0,0.0
