Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-01-02 00:00:00-05:00,0.9972656205535062,1.0111890776575967,0.9972656205535062,0.9990060329437256,1165973,0.0,0.0
1980-01-03 00:00:00-05:00,0.9920440171917783,0.9920440171917783,0.9763801497377476,0.9850824475288391,1453896,0.0,0.0
1980-01-04 00:00:00-05:00,0.9868225643768154,1.0024863481521606,0.9868225643768154,1.0024863481521606,1382510,0.0,0.0
1980-01-07 00:00:00-05:00,1.0024864356858911,1.0111887316325976,0.9972652792930603,0.9972652792930603,1087448,0.0,0.0
1980-01-08 00:00:00-05:00,0.9972651869966984,1.005967087182347,0.9607160687446594,0.9607160687446594,1213563,0.0,0.0
1980-01-09 00:00:00-05:00,0.9607157518773549,0.9711583762168882,0.9328689379511825,0.953754186630249,9965497,0.0,0.0
1980-01-10 00:00:00-05:00,0.9537544664063223,0.9554948779764111,0.9467926621437073,0.9467926621437073,5922665,0.0,0.0
1980-01-11 00:00:00-05:00,0.9467929039569942,0.9520140610096268,0.9433120799278055,0.9485332369804382,5394408,0.0,0.0
1980-01-14 00:00:00-05:00,0.9485332616631706,0.9711589344062632,0.9485332616631706,0.9676781892776489,4000000,0.0,0.0
1980-01-15 00:00:00-05:00,0.9746399435159836,0.9990060329437257,0.9746399435159836,0.9990060329437256,1886972,0.0,0.0
1980-01-16 00:00:00-05:00,1.0024866765962326,1.0146697200688537,1.0024866765962326,1.0077078342437744,5077930,0.0,0.0
1980-01-17 00:00:00-05:00,1.0077078342437744,1.0111889746342122,1.0024866765962326,1.0077078342437744,1208804,0.0,0.0
1980-01-18 00:00:00-05:00,1.0077079034127894,1.0268528340245966,1.0077079034127894,1.0216313600540161,1123141,0.0,0.0
1980-01-21 00:00:00-05:00,1.0320736195937883,1.0494778156280518,1.0320736195937883,1.0494778156280518,1487210,0.0,0.0
1980-01-22 00:00:00-05:00,1.0494783040404763,1.0686232366533792,1.045997558003097,1.0546997785568237,1380131,0.0,0.0
1980-01-23 00:00:00-05:00,1.05469977565699,1.0616613467037814,1.0477378886455078,1.0529594421386719,899465,0.0,0.0
1980-01-24 00:00:00-05:00,1.0912478829314636,1.1069119802322875,1.0912478829314636,1.0929886102676392,2329566,0.0,0.0
1980-01-25 00:00:00-05:00,1.0895082060298604,1.0895082060298604,1.0755848266790453,1.0842870473861694,863772,0.0,0.0
1980-01-28 00:00:00-05:00,1.0842864241607881,1.0982098744998667,1.0790652685181092,1.0895075798034668,1727543,0.0,0.0
1980-01-29 00:00:00-05:00,1.0895075798034668,1.1051713626960191,1.0895075798034668,1.0895075798034668,949435,0.0,0.0
1980-01-30 00:00:00-05:00,1.0895075798034668,1.0929887188571878,1.0860268357053906,1.0895075798034668,701963,0.0,0.0
1980-01-31 00:00:00-05:00,1.0895078754131642,1.1051716625556787,1.0790655612945557,1.0790655612945557,987507,0.0,0.0
1980-02-01 00:00:00-05:00,1.0790654299872398,1.0912481546401978,1.0790654299872398,1.0912481546401978,623438,0.0,0.0
1980-02-04 00:00:00-05:00,1.0912479913480695,1.0999502070533402,0.9833416856714197,1.0895075798034668,759072,0.0,0.0
1980-02-05 00:00:00-05:00,1.096469599350474,1.1452014446258545,1.096469599350474,1.1452014446258545,1955979,0.0,0.0
1980-02-06 00:00:00-05:00,1.1660868038673775,1.2461466207934118,1.1660868038673775,1.2043763399124146,3205235,0.0,0.0
1980-02-07 00:00:00-05:00,1.2043765076285844,1.2913978263447443,1.2043765076285844,1.280955195426941,8009518,0.0,0.0
1980-02-08 00:00:00-05:00,1.2809545892055156,1.3401290484488062,1.2391843222758663,1.3366482257843018,3726353,0.0,0.0
1980-02-11 00:00:00-05:00,1.3366491740557611,1.364496091091971,1.3088023360107266,1.314023494720459,4266508,0.0,0.0
1980-02-12 00:00:00-05:00,1.312283745050895,1.312283745050895,1.2774753181457543,1.3053221702575684,3612136,0.0,0.0
1980-02-13 00:00:00-05:00,1.3053208276888555,1.3122823953219633,1.2913974554492378,1.3088016510009766,2558001,0.0,0.0
1980-02-14 00:00:00-05:00,1.3070607845989286,1.3070607845989286,1.2461460028743054,1.2600693702697754,2776919,0.0,0.0
1980-02-15 00:00:00-05:00,1.2600699672210638,1.2792145768378247,1.246146593229471,1.2774741649627686,3792980,0.0,0.0
1980-02-19 00:00:00-05:00,1.2774742553065401,1.3000996112823486,1.2757339222995505,1.3000996112823486,3395598,0.0,0.0
1980-02-20 00:00:00-05:00,1.300099812495208,1.3192447423934937,1.2966190669513737,1.3192447423934937,1641880,0.0,0.0
1980-02-21 00:00:00-05:00,1.319244824789372,1.3610151167739717,1.314023350687276,1.3401298522949219,2108269,0.0,0.0
1980-02-22 00:00:00-05:00,1.3401298848980705,1.4062661887319379,1.3192448568844226,1.3749386072158813,3788221,0.0,0.0
1980-02-25 00:00:00-05:00,1.374937749040566,1.3871207073574507,1.3331674031197975,1.3366482257843018,1284949,0.0,0.0
1980-02-26 00:00:00-05:00,1.3366492487181665,1.3575345166531063,1.3262066147506966,1.3523130416870117,1701368,0.0,0.0
1980-02-27 00:00:00-05:00,1.3523136658298909,1.3679774660281605,1.3035818517676316,1.3157649040222168,1665675,0.0,0.0
1980-02-28 00:00:00-05:00,1.3157633065264454,1.3383885751422717,1.2913972316006368,1.2983587980270386,2041642,0.0,0.0
1980-02-29 00:00:00-05:00,1.3018406037555033,1.3331681840695029,1.3018406037555033,1.312282919883728,1901249,0.0,0.0
1980-03-03 00:00:00-05:00,1.3122835803867754,1.320985883499142,1.3018412590026855,1.3018412590026855,1408685,0.0,0.0
1980-03-04 00:00:00-05:00,1.3018406037555033,1.312282919883728,1.2966191297267282,1.312282919883728,1513385,0.0,0.0
1980-03-05 00:00:00-05:00,1.3122823953219633,1.3349081418064195,1.3053208276888555,1.3088016510009766,1308745,0.0,0.0
1980-03-06 00:00:00-05:00,1.3151151448881844,1.3151151448881844,1.2730315315588783,1.2747849225997925,1779893,0.029418,0.0
1980-03-07 00:00:00-05:00,1.273031499380785,1.273031499380785,1.2274408663705296,1.2379615306854248,2258180,0.0,0.0
1980-03-10 00:00:00-05:00,1.2379612576211225,1.2449753771471814,1.2116589659648744,1.227440595626831,1758477,0.0,0.0
1980-03-11 00:00:00-05:00,1.2274404903130394,1.2309474303994528,1.1800961624759945,1.1958775520324707,2493754,0.0,0.0
1980-03-12 00:00:00-05:00,1.1958774303748712,1.20289146900177,1.1853566907697226,1.20289146900177,1891731,0.0,0.0
1980-03-13 00:00:00-05:00,1.20289146900177,1.2134125269421183,1.1923704906452217,1.20289146900177,920880,0.0,0.0
1980-03-14 00:00:00-05:00,1.19938417232659,1.19938417232659,1.1836025513680655,1.1853562593460083,1401547,0.0,0.0
1980-03-17 00:00:00-05:00,1.185357089232699,1.185357089232699,1.1292455571933702,1.1327524185180664,1146936,0.0,0.0
1980-03-18 00:00:00-05:00,1.1327527657120142,1.1432738304138184,1.116971447202787,1.1432738304138184,1613325,0.0,0.0
1980-03-19 00:00:00-05:00,1.157301348562414,1.2063988406924684,1.157301348562414,1.1836034059524536,2260559,0.0,0.0
1980-03-20 00:00:00-05:00,1.1836039869150319,1.187111168373328,1.1467809293270153,1.1625622510910034,2629387,0.0,0.0
1980-03-21 00:00:00-05:00,1.153794497196367,1.153794497196367,1.1415200410867055,1.1432738304138184,1180250,0.0,0.0
1980-03-24 00:00:00-05:00,1.1432732669691996,1.1467801276404632,1.1099567774592998,1.1169708967208862,2419988,0.0,0.0
1980-03-25 00:00:00-05:00,1.1169711048458861,1.1397662207512858,1.1082035138230983,1.1327524185180664,1932183,0.0,0.0
