Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-12-17 00:00:00-05:00,35.0,41.25,34.88999938964844,41.0,78930900,0.0,0.0
2025-12-18 00:00:00-05:00,38.150001525878906,41.7400016784668,38.0,39.5,17989800,0.0,0.0
2025-12-19 00:00:00-05:00,38.81999969482422,43.900001525878906,38.81999969482422,41.650001525878906,16953200,0.0,0.0
2025-12-22 00:00:00-05:00,42.099998474121094,43.45000076293945,41.349998474121094,42.18000030517578,7282700,0.0,0.0
2025-12-23 00:00:00-05:00,42.599998474121094,44.29999923706055,40.59000015258789,43.630001068115234,20779700,0.0,0.0
2025-12-24 00:00:00-05:00,44.06999969482422,45.0099983215332,43.54999923706055,44.279998779296875,4404300,0.0,0.0
2025-12-26 00:00:00-05:00,44.5,45.5,43.61000061035156,44.130001068115234,21088700,0.0,0.0
2025-12-29 00:00:00-05:00,43.56999969482422,43.79199981689453,41.73500061035156,42.0,6589600,0.0,0.0
2025-12-30 00:00:00-05:00,42.10499954223633,43.275001525878906,41.61000061035156,41.91999816894531,7014200,0.0,0.0
2025-12-31 00:00:00-05:00,41.939998626708984,43.08000183105469,41.209999084472656,42.0,5814700,0.0,0.0
2026-01-02 00:00:00-05:00,41.90999984741211,42.040000915527344,40.0,40.619998931884766,7349400,0.0,0.0
2026-01-05 00:00:00-05:00,40.54999923706055,41.0,38.93000030517578,39.0,9798800,0.0,0.0
2026-01-06 00:00:00-05:00,38.869998931884766,39.900001525878906,38.5,39.77000045776367,7680200,0.0,0.0
2026-01-07 00:00:00-05:00,39.369998931884766,41.04999923706055,39.25,40.43000030517578,5186300,0.0,0.0
2026-01-08 00:00:00-05:00,40.25,41.63999938964844,40.0,41.25,5296800,0.0,0.0
2026-01-09 00:00:00-05:00,41.4900016784668,42.939998626708984,40.11600112915039,40.52000045776367,2676600,0.0,0.0
2026-01-12 00:00:00-05:00,41.029998779296875,43.09000015258789,40.970001220703125,42.720001220703125,3363700,0.0,0.0
2026-01-13 00:00:00-05:00,42.650001525878906,43.15999984741211,40.52000045776367,42.849998474121094,2661600,0.0,0.0
2026-01-14 00:00:00-05:00,42.65999984741211,43.75,41.5,43.40999984741211,2136100,0.0,0.0
2026-01-15 00:00:00-05:00,43.93000030517578,44.349998474121094,42.47999954223633,42.709999084472656,1459700,0.0,0.0
2026-01-16 00:00:00-05:00,42.709999084472656,44.400001525878906,42.33000183105469,44.119998931884766,3110900,0.0,0.0
2026-01-20 00:00:00-05:00,43.67499923706055,44.93000030517578,42.20000076293945,44.150001525878906,2417400,0.0,0.0
2026-01-21 00:00:00-05:00,44.595001220703125,45.099998474121094,42.849998474121094,43.29999923706055,1804500,0.0,0.0
2026-01-22 00:00:00-05:00,43.6349983215332,46.08000183105469,43.409000396728516,45.959999084472656,2501100,0.0,0.0
2026-01-23 00:00:00-05:00,46.25,46.63999938964844,44.94499969482422,46.0,1868600,0.0,0.0
2026-01-26 00:00:00-05:00,45.959999084472656,45.959999084472656,44.5099983215332,44.84000015258789,1983900,0.0,0.0
2026-01-27 00:00:00-05:00,44.619998931884766,46.65999984741211,44.29999923706055,46.310001373291016,5157800,0.0,0.0
2026-01-28 00:00:00-05:00,46.27000045776367,46.900001525878906,44.0,44.31999969482422,2944900,0.0,0.0
2026-01-29 00:00:00-05:00,44.58000183105469,44.58000183105469,42.5,43.72999954223633,4144400,0.0,0.0
2026-01-30 00:00:00-05:00,43.93000030517578,44.970001220703125,43.779998779296875,44.20000076293945,4055100,0.0,0.0
2026-02-02 00:00:00-05:00,44.20000076293945,45.470001220703125,44.0,45.02000045776367,2236500,0.0,0.0
2026-02-03 00:00:00-05:00,45.43000030517578,46.47999954223633,44.279998779296875,44.720001220703125,2552100,0.0,0.0
2026-02-04 00:00:00-05:00,44.70000076293945,45.27000045776367,44.0,44.970001220703125,3540600,0.0,0.0
2026-02-05 00:00:00-05:00,44.970001220703125,46.720001220703125,44.709999084472656,46.20000076293945,4254900,0.0,0.0
2026-02-06 00:00:00-05:00,46.470001220703125,47.9900016784668,46.310001373291016,47.29999923706055,2501600,0.0,0.0
2026-02-09 00:00:00-05:00,47.63999938964844,47.63999938964844,46.25,47.369998931884766,1335200,0.0,0.0
2026-02-10 00:00:00-05:00,47.5,47.880001068115234,45.130001068115234,45.290000915527344,3538600,0.0,0.0
2026-02-11 00:00:00-05:00,45.34000015258789,45.73500061035156,44.34000015258789,45.040000915527344,2216100,0.0,0.0
