Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-01 00:00:00-04:00,16.279497273582272,16.572292985152604,13.724844494787263,13.849283218383789,0,0.0,0.0
2016-11-02 00:00:00-04:00,13.805362839268,13.885882381163812,12.905013920023046,13.13193130493164,0,0.0,0.0
2016-11-03 00:00:00-04:00,12.978215504436234,13.212452647497207,12.751298072968083,12.802536964416504,0,0.0,0.0
2016-11-04 00:00:00-04:00,12.883055552370873,13.029453414394032,12.81717542210213,12.941614151000977,0,0.0,0.0
2016-11-07 00:00:00-05:00,13.102651335995864,13.175851171666832,12.648817452507629,12.692736625671387,0,0.0,0.0
2016-11-08 00:00:00-05:00,12.773675396288962,12.91347916159629,12.670661132327865,12.810465812683105,8524770,0.069018,0.0
2016-11-09 00:00:00-05:00,12.47199262055025,13.023851624251275,12.324830951601658,12.898763656616211,0,0.0,0.0
2016-11-10 00:00:00-05:00,12.91348182705107,13.634577248379543,12.91348182705107,13.575712203979492,0,0.0,0.0
2016-11-11 00:00:00-05:00,13.560995725953985,13.936258764006608,13.472698163745344,13.87739372253418,6987745,0.0,0.0
2016-11-14 00:00:00-05:00,13.936255839986845,14.0687016979868,13.855316196182505,14.04662799835205,0,0.0,0.0
2016-11-15 00:00:00-05:00,14.098136705877247,14.686785271104384,14.098136705877247,14.649994850158691,0,0.0,0.0
2016-11-16 00:00:00-05:00,14.532265027828428,14.569054532059525,14.311520682057969,14.429251670837402,0,0.0,0.0
2016-11-17 00:00:00-05:00,14.385101883087795,14.436609020405163,14.24529901834296,14.348312377929688,0,0.0,0.0
2016-11-18 00:00:00-05:00,14.31888014659943,14.649994850158691,14.252656290839552,14.649994850158691,0,0.0,0.0
2016-11-21 00:00:00-05:00,14.635274975545281,14.85601836864742,14.58376876335174,14.848660469055176,0,0.0,0.0
2016-11-22 00:00:00-05:00,14.767720739136134,14.922241204878443,14.569051961059376,14.635274887084961,0,0.0,0.0
2016-11-23 00:00:00-05:00,14.57641171314604,15.010539710007452,14.502830882840286,14.922242164611816,0,0.0,0.0
2016-11-25 00:00:00-05:00,14.951674027218026,15.19449203769691,14.892808999523275,15.106194496154785,0,0.0,0.0
2016-11-28 00:00:00-05:00,15.010542610710747,15.032617230087423,14.657354190972288,14.826589584350586,0,0.0,0.0
2016-11-29 00:00:00-05:00,14.745651713238681,14.745651713238681,14.355671018004227,14.47340202331543,0,0.0,0.0
2016-11-30 00:00:00-05:00,14.414535126409696,14.605846040986258,14.164359174263732,14.186433792114258,0,0.0,0.0
2016-12-01 00:00:00-05:00,14.23058230123171,14.583771616277636,14.171718177930728,14.348312377929688,0,0.0,0.0
2016-12-02 00:00:00-05:00,14.267372826434066,14.51018996760057,14.237940307042972,14.488116264343262,0,0.0,0.0
2016-12-05 00:00:00-05:00,14.45132341492285,14.922241815933495,14.429249715375635,14.907526016235352,0,0.0,0.0
