Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.6202110392166172,0.6305478108818718,0.6140089130267798,0.6181435585021973,432682,0.0,0.0
1962-01-03 00:00:00-05:00,0.6150429182827013,0.6150429182827013,0.6098744309907328,0.6119417548179626,296467,0.0,0.0
1962-01-04 00:00:00-05:00,0.6119415801060317,0.6171100264281882,0.5995374827072807,0.604705810546875,368581,0.0,0.0
1962-01-05 00:00:00-05:00,0.6047058164065718,0.6057396162647454,0.5788638215105006,0.5892005562782288,546862,0.0,0.0
1962-01-08 00:00:00-05:00,0.5892008329184939,0.5892008329184939,0.5705944804331188,0.5881671905517578,620978,0.0,0.0
1962-01-09 00:00:00-05:00,0.5881667407407871,0.5964361893041182,0.5840319374707693,0.5912677049636841,466735,0.0,0.0
1962-01-10 00:00:00-05:00,0.5912682469321382,0.5974703785338121,0.58920092239053,0.5943694114685059,392619,0.0,0.0
1962-01-11 00:00:00-05:00,0.5943691946529782,0.5954028367996216,0.5840322597619724,0.5954028367996216,326514,0.0,0.0
1962-01-12 00:00:00-05:00,0.5954027401681143,0.5964364216411931,0.5850660044257092,0.5871332883834839,338533,0.0,0.0
1962-01-15 00:00:00-05:00,0.5881672388904775,0.5954030125117485,0.5881672388904775,0.5933356881141663,424669,0.0,0.0
1962-01-16 00:00:00-05:00,0.593335676225141,0.6005714891956332,0.5892008695359902,0.5985040068626404,278439,0.0,0.0
1962-01-17 00:00:00-05:00,0.5974700800236646,0.5974700800236646,0.5809312154945195,0.585066020488739,428675,0.0,0.0
1962-01-18 00:00:00-05:00,0.58506577651789,0.5912677049636841,0.5840319374707693,0.5912677049636841,296467,0.0,0.0
1962-01-19 00:00:00-05:00,0.591267777159216,0.5964362621307373,0.591267777159216,0.5964362621307373,266420,0.0,0.0
1962-01-22 00:00:00-05:00,0.597470324937457,0.6057399383157588,0.597470324937457,0.5985040068626404,284448,0.0,0.0
1962-01-23 00:00:00-05:00,0.5964364216411931,0.5964364216411931,0.5850660044257092,0.5871332883834839,456720,0.0,0.0
1962-01-24 00:00:00-05:00,0.5871335451798322,0.6005714891956332,0.585066260317883,0.5985040068626404,320505,0.0,0.0
1962-01-25 00:00:00-05:00,0.5985039973342073,0.6026388039575303,0.5881672177411483,0.5923020243644714,318502,0.0,0.0
1962-01-26 00:00:00-05:00,0.5923017011999672,0.5933353430505226,0.5881668968326262,0.5902342200279236,202319,0.0,0.0
1962-01-29 00:00:00-05:00,0.5902340633874438,0.5933351855870451,0.5892003823170274,0.5912677049636841,204322,0.0,0.0
1962-01-30 00:00:00-05:00,0.598503755441198,0.6078070073423334,0.598503755441198,0.6016048789024353,356562,0.0,0.0
1962-01-31 00:00:00-05:00,0.6016049745605446,0.6202113628387451,0.6005713323994316,0.6202113628387451,376593,0.0,0.0
1962-02-01 00:00:00-05:00,0.6202110944276602,0.6233120590631815,0.6098741638655033,0.6160762906074524,514811,0.0,0.0
1962-02-02 00:00:00-05:00,0.6160762985241925,0.6191774606704712,0.6119414946508515,0.6191774606704712,296467,0.0,0.0
1962-02-05 00:00:00-05:00,0.6181438768072248,0.6181438768072248,0.6078070998191833,0.6078070998191833,282445,0.0,0.0
1962-02-06 00:00:00-05:00,0.6098743369284629,0.6160764654303791,0.6098743369284629,0.6140091419219971,208328,0.0,0.0
1962-02-07 00:00:00-05:00,0.6140092334126782,0.6202113628387451,0.6119417516194602,0.6202113628387451,338533,0.0,0.0
