Date,Open,High,Low,Close,Volume
2017-06-26,8.588757478345975,8.625669658987192,8.55274595079121,8.570752143859863,832500.0
2017-06-27,8.543741391228304,8.583804562937871,8.462715253459344,8.521234512329102,738300.0
2017-06-28,8.417702032709695,8.593258103354644,8.377188961240485,8.530238151550293,462700.0
2017-06-29,8.4312076153872,8.539242209482072,8.426706066643751,8.471720695495605,791800.0
2017-06-30,8.462717352134963,8.552746607222984,8.462717352134963,8.516735076904297,515300.0
2017-07-03,8.579752912616465,8.579752912616465,8.49422608593358,8.521234512329102,67600.0
2017-07-05,8.512231560126194,8.647274552951497,8.512231560126194,8.597759246826172,258200.0
2017-07-06,8.512234069428988,8.552747150935824,8.489727183517486,8.525738716125488,82900.0
2017-07-07,8.51673350819974,8.570751223019505,8.507730412632704,8.530238151550293,105600.0
2017-07-10,8.507729298385943,8.606310863761264,8.507729298385943,8.552743911743164,154100.0
2017-07-11,8.570750850955223,8.59775927790142,8.548243113014715,8.557246208190918,101800.0
2017-07-12,8.584256172180176,8.620267700750574,8.557247740398019,8.584256172180176,77500.0
2017-07-13,8.669780616346962,8.669780616346962,8.57975139946321,8.611261367797852,89100.0
2017-07-14,8.597758063619466,8.668880444868895,8.597758063619466,8.642772674560547,112000.0
2017-07-17,8.642775442721176,8.660780777715091,8.57075238558038,8.584256172180176,199100.0
2017-07-18,8.552743911743164,8.656276921457136,8.539239270161296,8.552743911743164,360900.0
2017-07-19,8.557246247432106,8.606762412545878,8.530237820362057,8.575251579284668,429900.0
2017-07-20,8.615764649180951,8.647274623859744,8.57075089025834,8.575251579284668,146300.0
2017-07-21,8.543740817355252,8.656276921457136,8.534737722967341,8.552743911743164,283100.0
2017-07-24,8.656278985188345,8.656278985188345,8.543742854256882,8.570752143859863,346900.0
2017-07-25,8.552744731150344,8.577052916610116,8.494226329187159,8.534738540649414,357200.0
2017-07-26,8.552745818767521,8.552745818767521,8.494227409362793,8.494227409362793,186000.0
2017-07-27,8.49422648785466,8.525736463237456,8.449211869343904,8.453713417053223,156600.0
2017-07-28,8.453713865286579,8.500978830866861,8.440209221442577,8.462716102600098,121800.0
2017-07-31,8.47171817425601,8.530237431922492,8.47171817425601,8.485222816467285,78600.0
2017-08-01,8.458216123263476,8.525737630986645,8.458216123263476,8.507731437683105,55100.0
2017-08-02,8.476220980255109,8.660780158301666,8.471719432182935,8.656278610229492,159600.0
2017-08-03,8.61576380035267,8.66527996058809,8.55724540436908,8.633769989013672,132400.0
2017-08-04,8.593258082170069,8.687788009643555,8.579753438852807,8.687788009643555,93900.0
2017-08-07,8.68778913263961,8.68778913263961,8.633772269553162,8.665282249450684,114500.0
2017-08-08,8.665283038795392,8.687789924034533,8.624769958498828,8.629271507263184,116400.0
2017-08-09,8.620266228363995,8.651776203158203,8.51223166110567,8.534738540649414,147700.0
2017-08-10,8.552745615489664,8.64277486013835,8.539240971217609,8.615765571594238,125200.0
2017-08-11,8.665282585858138,8.678787231445312,8.55274644837946,8.678787231445312,54300.0
2017-08-14,8.687787622515572,8.687787622515572,8.593257699254341,8.597759246826172,150300.0
2017-08-15,8.656277512414958,8.687787486341474,8.566249138136682,8.579752922058105,207400.0
2017-08-16,8.597761558916064,8.647276878356934,8.579755363786555,8.647276878356934,60100.0
2017-08-17,8.62026534751792,8.687786837832011,8.602260017439251,8.633769989013672,74900.0
2017-08-18,8.642775442721176,8.665282326109212,8.56625083718626,8.584256172180176,252600.0
2017-08-21,8.606762341969835,8.606762341969835,8.584254604110678,8.597759246826172,59200.0
2017-08-22,8.575251508967016,8.660779195666992,8.566249272405761,8.597759246826172,77300.0
2017-08-23,8.615764649180951,8.615764649180951,8.575251579284668,8.575251579284668,71600.0
2017-08-24,8.611264023503553,8.633771763956979,8.56625025976172,8.615765571594238,73600.0
2017-08-25,8.602261713296729,8.642774787188431,8.58425552108597,8.638273239135742,53400.0
2017-08-28,8.624766894683171,8.660778413422841,8.606761564604502,8.633769989013672,63600.0
2017-08-29,8.64277444410511,8.64277444410511,8.557246751664117,8.56624984741211,58900.0
2017-08-30,8.585153192742286,8.624315702759871,8.51673105983453,8.620264053344727,110200.0
2017-08-31,8.620267119684923,8.638273312047664,8.597760237814006,8.615765571594238,83700.0
2017-09-01,8.620267046924985,8.64727547665862,8.606763261349418,8.638273239135742,91900.0
2017-09-05,8.638271169366103,8.660778045654297,8.610811990398794,8.660778045654297,170700.0
2017-09-06,8.660778413422841,8.66753030487955,8.588755375943501,8.633769989013672,119900.0
2017-09-07,8.593256039570447,8.642772194714734,8.584252946165623,8.611261367797852,69600.0
2017-09-08,8.59325902661314,8.638273650702233,8.553195848043163,8.570752143859863,104700.0
2017-09-11,8.597757179479798,8.642771785791858,8.591004430454557,8.620264053344727,117400.0
2017-09-12,8.60226175052843,8.660780158301666,8.60226175052843,8.656278610229492,93600.0
2017-09-13,8.647273404732003,8.68778646891659,8.647273404732003,8.660778045654297,204300.0
2017-09-14,8.660779195666992,8.68328693352615,8.585155257058007,8.597759246826172,127700.0
2017-09-15,8.597762067718147,8.638275150574405,8.498729705810547,8.498729705810547,1324500.0
2017-09-18,8.525736603766775,8.58425500778761,8.503228864849186,8.530238151550293,217600.0
2017-09-19,8.543742588089552,8.56174878059725,8.346129519237897,8.417702674865723,344400.0
2017-09-20,8.413200792337056,8.521235367341623,8.399696148493055,8.462716102600098,205000.0
2017-09-21,8.494226798593106,8.584255180325627,8.494226798593106,8.56624984741211,122800.0
2017-09-22,8.552743503332044,8.570749691248034,8.534737315416052,8.561746597290039,133500.0
2017-09-25,8.56174812745247,8.569850570029821,8.530238151550293,8.530238151550293,67300.0
2017-09-26,8.512230506243815,8.591005432541873,8.507728959229311,8.539238929748535,80700.0
2017-09-27,8.557246033717263,8.561747581213583,8.512231417336462,8.521234512329102,111000.0
2017-09-28,8.539548407099081,8.603652850917689,8.5074966218626,8.580758094787598,180500.0
2017-09-29,8.539091133252674,8.62196814523557,8.539091133252674,8.576179504394531,116000.0
2017-10-02,8.580758701546912,8.69522987025487,8.580758701546912,8.667757034301758,127100.0
2017-10-03,8.654021625515902,8.73186206817627,8.626548784972789,8.73186206817627,158700.0
2017-10-04,8.745598925120753,8.750177877435581,8.713547132262812,8.73186206817627,153500.0
2017-10-05,8.750178470118586,8.750178470118586,8.718126675089655,8.736441612243652,52600.0
2017-10-06,8.713548188199299,8.745599984941382,8.672338485717773,8.672338485717773,54100.0
2017-10-09,8.699811828448015,8.727284673895705,8.654023170471191,8.654023170471191,44300.0
