Date,Open,High,Low,Close,Volume
1998-01-13,3.775891599984005,3.775891599984005,3.532285690307617,3.532285690307617,7028400.0
1998-01-14,3.5931847283454355,3.745438318529564,3.56273401030861,3.6693115234375,2162800.0
1998-01-15,3.7149895109781403,3.8215670789160376,3.684538777281598,3.7454402446746826,478400.0
1998-01-16,3.77589174955508,3.9585961890496804,3.7149902697235464,3.943370819091797,692400.0
1998-01-20,3.9890455845743418,3.9890455845743418,3.7606651121750474,3.897693395614624,391800.0
1998-01-21,3.8976940031974547,3.8976940031974547,3.745440331197554,3.775891065597534,275600.0
1998-01-22,3.775891065597534,3.775891065597534,3.745440331197554,3.775891065597534,295200.0
1998-01-23,3.7454415989703818,3.791117716030996,3.7149908542633057,3.7149908542633057,174400.0
1998-01-26,3.775892343677458,3.775892343677458,3.684540109556229,3.7149908542633057,52200.0
1998-01-27,3.684536882455913,3.7302129595111513,3.6540861644190867,3.6693115234375,426600.0
1998-01-28,3.654089364849153,3.7149908542633057,3.6236386201420765,3.7149908542633057,224000.0
1998-01-29,3.6997654819097674,3.7454415989703818,3.684540109556229,3.7149908542633057,108000.0
1998-01-30,3.714989596797574,3.775891065597534,3.684538862397594,3.775891065597534,122600.0
1998-02-02,3.7758904871237706,3.821566581726074,3.745439757388901,3.821566581726074,99800.0
1998-02-03,3.806342601776123,3.8367933425903322,3.7606664905548097,3.806342601776123,75800.0
1998-02-04,3.8215679721832276,3.8215679721832276,3.7606664905548097,3.806342601776123,155600.0
1998-02-05,3.8215679721832276,3.8215679721832276,3.7758918609619143,3.806342601776123,109800.0
1998-02-06,3.806342330633425,3.8824691772460938,3.7911169613108915,3.8824691772460938,269800.0
1998-02-09,3.8824688965880023,3.897694264809916,3.836792791922261,3.867243528366089,47800.0
1998-02-10,3.8976945465686272,3.9281452852136947,3.86724380792356,3.8824691772460938,293600.0
1998-02-11,3.897693722747093,3.9281444549560547,3.897693722747093,3.9281444549560547,147600.0
1998-02-12,3.9281450012537436,3.9585957376975713,3.867243528366089,3.867243528366089,89000.0
1998-02-13,3.897693395614624,3.9281441252678633,3.8672426659613848,3.897693395614624,176800.0
1998-02-17,3.912919088851574,3.9585951871650167,3.897693722747093,3.9281444549560547,175000.0
1998-02-18,3.9281444549560547,3.9281444549560547,3.897693722747093,3.9281444549560547,98200.0
1998-02-19,3.9281446497727925,3.9281446497727925,3.8976939160536235,3.912919282913208,65800.0
1998-02-20,3.9281444549560547,3.9281444549560547,3.912919088851574,3.9281444549560547,136400.0
1998-02-23,3.9129187604412436,3.9281441252678633,3.897693395614624,3.897693395614624,110400.0
1998-02-24,3.912919282913208,3.9281446497727925,3.8976939160536235,3.912919282913208,186600.0
1998-02-25,3.8824681531299245,4.019496440887451,3.8824681531299245,4.019496440887451,230800.0
1998-02-26,4.019495865877937,4.156524134032867,4.019495865877937,4.141298770904541,145200.0
